index,metadata,proba_jeunesse,proba_aventures,proba_policier,proba_autobio,proba_sentiment,prediction,accord
1960_Delly_La-colombe-de-Rudsay-Manor,roman sentimental,0.668640553807209,0.011110209223667148,0.006506176005374318,0.00191750747486852,0.3118255534888813,littérature jeunesse,False
1949_Delly_La-villa-des-serpents,roman sentimental,0.8993135668048852,0.0035894106191306113,0.032933888162148345,0.0033075037643085134,0.060855630649527176,littérature jeunesse,False
1930_Delly_La-maison-du-lis,roman sentimental,0.9880235940697402,0.0011680212051789055,0.002071835385032724,0.0008320954102526747,0.007904453929795276,littérature jeunesse,False
1966_Delly_Une-mesalliance,roman sentimental,0.1058885903502875,0.0015033328340165655,0.004023165932614436,0.0013544425554365181,0.8872304683276447,roman sentimental,True
2006_Vargas-Fred_Dans-les-bois-eternels,policier,0.01662677725704109,0.20936578033012435,0.7136415890523323,0.018085970867508825,0.04227988249299321,policier,True
1905_Delly_L'etincelle,roman sentimental,0.7405592703650725,0.004925190635364406,0.006989534760270236,0.004835199418524122,0.24269080482076869,littérature jeunesse,False
1897_Gerald-Montmeril_Chryseis-au-desert,littérature jeunesse,0.7239702408584184,0.15732240230323233,0.08376153378305792,0.02790714856623661,0.007038674489054382,littérature jeunesse,True
1956_Delly_La-biche-au-bois,roman sentimental,0.09168140621582692,0.06486802739404582,0.0545161876334256,0.005085609417502249,0.7838487693391996,roman sentimental,True
1990_Tournier-Michel_Sept-contes,littérature jeunesse,0.3508423710806669,0.002775974155863046,0.06455604103161593,0.5760199852430525,0.005805628488801609,mémoires et autobiographie,False
1935_Delly_Contes,roman sentimental,0.8684314727359036,0.018016903329703345,0.023493125574408167,0.08678475212711581,0.003273746232869052,littérature jeunesse,False
1934_Delly_La-douloureuse-victoire,roman sentimental,0.0256158422247023,0.001024115437411941,0.0019502935032031268,0.0013768823010187803,0.9700328665336637,roman sentimental,True
2004_Grange-Jean-Christophe_La-Ligne-noire,policier,0.010210957901734066,0.2942961721836099,0.5681512579008797,0.03606871002563999,0.09127290198813647,policier,True
1923_Delly_Dans-les-ruines,roman sentimental,0.12652228462409085,0.06912580671150143,0.030379327989438112,0.004527305363404115,0.7694452753115656,littérature jeunesse,False
1966_Delly_La-lampe-ardente,roman sentimental,0.03320430257769636,0.0009507806849523085,0.007833471079158084,0.0028714845409592315,0.955139961117234,roman sentimental,True
1950_Delly_Folie-de-sages,roman sentimental,0.39820966434278876,0.001948775263573428,0.009332290065190648,0.0019027480970497395,0.5886065222313974,littérature jeunesse,False
1960_Delly_Le-feu-sous-la-glace,roman d'aventures,0.1508193992128493,0.08162436462380161,0.03407473530171224,0.007050336901497058,0.7264311639601394,littérature jeunesse,False
1951_Delly_La-maison-des-belles-colonnes-L'accusatrice,roman sentimental,0.8305324517080849,0.011428285492465514,0.015470809958667005,0.004564132803063766,0.1380043200377189,littérature jeunesse,False
1880_Martignat-Mlle-de_L-Oncle-Boni,littérature jeunesse,0.6226480760583483,0.22977251971636653,0.09741799109546659,0.009031621054615562,0.04112979207520262,littérature jeunesse,True
1955_Delly_Pour-l'amour-d'Ourida,roman sentimental,0.04309584279937779,0.04354727630871845,0.122022061261133,0.005488938344456133,0.7858458812863146,roman sentimental,True
1955_Delly_Salvatore-Falnerra,roman sentimental,0.15554345673858946,0.011101820624267495,0.030398416589227355,0.005469421616561979,0.7974868844313536,littérature jeunesse,False
1959_Delly_L'illusion-orgueilleuse-suivi-de-La-voie-divine,roman sentimental,0.1716013883569669,0.002447859779812371,0.00530494966882772,0.006739386179256831,0.8139064160151362,littérature jeunesse,False
1924_Delly_Le-roi-de-Kidji-le-secret-de-la-sarrasine,roman sentimental,0.28421342409538797,0.28828156577809744,0.17944553941539015,0.010217864214237643,0.23784160649688643,littérature jeunesse,False
1917_Delly_La-petite-chanoinesse,roman sentimental,0.07367089771400497,0.00522912381255263,0.012873557432775415,0.002667541895617598,0.9055588791450494,roman sentimental,True
1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres,littérature jeunesse,0.9325988399328548,0.02187486706981737,0.01917067621566579,0.01121920376654176,0.015136413015120323,littérature jeunesse,True
1908_Delly_Une-femme-superieure,roman sentimental,0.21853717807447756,0.07488323231735926,0.03118701684989731,0.006976696462118599,0.6684158762961472,littérature jeunesse,False
1954_Delly_Aelys-aux-cheveux-d'or,roman sentimental,0.3318300665638126,0.036003987646480155,0.019816620158887875,0.006198079392048859,0.6061512462387704,littérature jeunesse,False
1954_Delly_L'orgueil-dompte,roman sentimental,0.2179361979716652,0.014251116637537907,0.030842667873145956,0.0029316171523431113,0.7340384003653079,littérature jeunesse,False
1951_Delly_Le-rubis-de-l'emir,roman sentimental,0.5111190151722232,0.005559277136716055,0.17064534789490676,0.003770372245361842,0.3089059875507922,littérature jeunesse,False
1935_Delly_Comme-un-conte-de-fees,roman sentimental,0.37142757869205706,0.017290189368070925,0.02429320426570484,0.002148270220453729,0.5848407574537134,littérature jeunesse,False
1925_Robida-Albert_Un-chalet-dans-les-airs,littérature jeunesse,0.14023095680632025,0.4479642778951955,0.26078547605800895,0.12211053057251765,0.028908758667957533,roman d'aventures,False
1925_Delly_Les-ombres,roman sentimental,0.6318104712301861,0.004096636988750741,0.005556583604186818,0.0034087791921001177,0.3551275289847763,littérature jeunesse,False
1955_Dhotel-Andre_Le-pays-ou-l-on-n-arrive-jamais,littérature jeunesse,0.09400713644778941,0.6772759694856991,0.19109235527641927,0.014817682994109158,0.022806855795982496,roman d'aventures,False
1895_Mael-Pierre_Les-Derniers-Hommes-rouges,littérature jeunesse,0.07468035793801785,0.9046386972956563,0.017966252482726736,0.0013015204544831241,0.0014131718291162823,roman d'aventures,False
1953_Delly_Cite-des-anges,roman sentimental,0.10328504869992285,0.012483876887932427,0.02015077069196282,0.009331500491002814,0.8547488032291791,roman sentimental,True
1873_Sannois-Comtesse-de_Les-Soirees-a-la-maison,littérature jeunesse,0.973507077849093,0.01531900484987451,0.003879283848471225,0.006743978898352929,0.00055065455420827,littérature jeunesse,True
1960_Delly_Le-sceau-de-Satan,roman sentimental,0.36569887851251415,0.004046400835176136,0.06597885741450499,0.07472852977364311,0.4895473334641617,littérature jeunesse,False
1918_Delly_Le-secret-du-Kou-Kou-Noor,roman sentimental,0.06625814888835799,0.16697268713449515,0.12154227058128643,0.006175573567742663,0.6390513198281175,policier,False
1951_Delly_Sous-l'œil-des-brahmes,roman sentimental,0.07055708072132426,0.18389219129985168,0.0725397295622766,0.005183932755308317,0.667827065661239,roman d'aventures,False
1948_Delly_La-rose-qui-tue,roman sentimental,0.17908861553839556,0.001597694756641859,0.010584010342984866,0.004207859618029445,0.8045218197439487,littérature jeunesse,False
1867_Sauquet-Victor_L-Enfant-des-montagnes,littérature jeunesse,0.08416544537948292,0.8504108096462503,0.022809849040314273,0.04119258728202006,0.0014213086519323204,roman d'aventures,False
1952_Delly_Le-chant-de-la-misere,roman sentimental,0.7513432977644245,0.0021728425634840063,0.013154611228631341,0.06458977796234151,0.16873947048111856,littérature jeunesse,False
1937_Delly_Les-heures-de-la-vie,roman sentimental,0.19634603899673211,0.0017583438505050719,0.010958214171051752,0.009509229791607758,0.781428173190103,littérature jeunesse,False
1893_Marie-Delorme_Les-Filles-du-clown,littérature jeunesse,0.9526834600198978,0.023182504678977662,0.00910317446669736,0.0019447409405337162,0.013086119893893666,littérature jeunesse,True
1931_Delly_Le-candelabre-du-temple,roman sentimental,0.05731193159905054,0.004673144633889934,0.004708032435259538,0.000604285038395026,0.9327026062934048,roman sentimental,True
1950_Delly_Aurore-de-Brusfeld,roman sentimental,0.3212128308068295,0.03841966178342655,0.034108626333500154,0.0027884659651236177,0.6034704151111207,littérature jeunesse,False
1922_Delly_Le-fruit-mur,roman sentimental,0.3117098252246099,0.0035283696219150285,0.009608778141044652,0.01451525294924733,0.660637774063183,littérature jeunesse,False
1960_Delly_Les-deux-fraternites,roman sentimental,0.3091157827063679,0.005800781156687033,0.023494353136882598,0.002049031222530212,0.6595400517775327,littérature jeunesse,False
1884_Racot-Adolphe-Pradel-Georges_Le-Diamant-rouge,roman d'aventures,0.011838912719438273,0.7890549364367634,0.19090700420636586,0.002901159881978908,0.005297986755453928,roman d'aventures,True
1952_Delly_La-porte-scellee,roman sentimental,0.5574041136826742,0.0017395747523600133,0.009763289514917037,0.011758084469737804,0.4193349375803108,littérature jeunesse,False
1945_Delly_La-maison-des-rossignols,roman sentimental,0.05938044281163484,0.006095365642811431,0.0156060707822576,0.001638239363564722,0.9172798813997316,roman sentimental,True
1950_Delly_Rue-des-trois-graces,roman sentimental,0.6454329881663223,0.019009147110605466,0.25708545658609977,0.028547822607003708,0.04992458552996836,littérature jeunesse,False
1916_Delly_La-fin-d'une-Walkyrie,roman sentimental,0.025949768226802283,0.017565827728476285,0.015189338171778814,0.005026089493551396,0.9362689763793912,roman sentimental,True
2002_Djian-Philippe_Ça-c-est-un-baiser,policier,0.03144761994335062,0.02147162037851998,0.4787022487219914,0.3193408002581425,0.14903771069799557,mémoires et autobiographie,False
1922_Delly_Mitsi,roman sentimental,0.10837229128540668,0.057770699074805025,0.04465991389951988,0.005935435006451687,0.7832616607338168,roman sentimental,True
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,littérature jeunesse,0.5250848858508006,0.03470967632768672,0.05454518081423075,0.3750784668019045,0.010581790205377377,littérature jeunesse,True
1918_Delly_Sous-le-masque,roman sentimental,0.21317122352194587,0.25251016467681825,0.16357557374401518,0.010528313810532553,0.3602147242466884,littérature jeunesse,False
1953_Delly_Gwen-princesse-d'Orient,roman sentimental,0.2019314305288471,0.11437858207382848,0.052787986002124906,0.010781609968555995,0.6201203914266435,littérature jeunesse,False
1951_Delly_Les-solitaires-de-Myols,roman sentimental,0.07367022387675921,0.009189042805157848,0.003965093150748751,0.0012177857870348144,0.9119578543802995,roman sentimental,True
1896_Aicard-Jean_Notre-Dame-d-Amour,roman sentimental,0.32150038297477185,0.5485765318357738,0.0356893357738788,0.016871257199425626,0.07736249221614967,roman d'aventures,False
1946_Delly_Les-hiboux-des-roches-rouges,roman sentimental,0.2498868442517003,0.012934239856525665,0.0062647774089559525,0.0010739861616084305,0.7298401523212098,littérature jeunesse,False
1896_Gyp_Bijou,littérature jeunesse,0.33258894983646453,0.012407311279463021,0.053998603310057736,0.002567064822838818,0.5984380707511756,littérature jeunesse,True
1906_Level-Maurice_L-epouvante,policier,0.01249143670027989,0.012295041331506334,0.9524988937546518,0.0014983331756069247,0.021216295037955336,policier,True
1905_Farrere-Claude_Les-civilises,roman d'aventures,0.07843960765209378,0.6802890102333351,0.1430461081911878,0.02341151285851841,0.07481376106486513,roman d'aventures,True
1984_Des-Forets-Rene-Louis_Un-malade-en-foret,mémoires et autobiographie,0.8277099188529489,0.019460761615013776,0.11048785113350422,0.012293745993757259,0.03004772240477582,littérature jeunesse,False
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,littérature jeunesse,0.02143415552055992,0.8188482730674428,0.08965027906812881,0.06532122110060319,0.0047460712432653195,roman d'aventures,False
1926_Delly_Le-secret-de-la-Luzette,roman sentimental,0.5660140693544073,0.003833722755654869,0.010561936515957035,0.0334929128999688,0.38609735847401205,littérature jeunesse,False
1931_Nizan-Paul_Aden-Arabie,mémoires et autobiographie,0.008457943368204419,0.0037401324739372126,0.011395181397226731,0.9760590534849307,0.000347689275700836,mémoires et autobiographie,True
1956_Malet-Leo_Corrida-aux-Champs-Elysees,policier,0.004596789319582108,0.004910964532751844,0.8137928361768962,0.016046673152839322,0.1606527368179304,policier,True
1951_Delly_Reinette,roman sentimental,0.6023423567909829,0.0017967864488510061,0.0034872646155844076,0.0012347939890444389,0.39113879815553715,littérature jeunesse,False
1952_Delly_L'orpheline-de-Ti-Carrec,roman sentimental,0.29757531746167104,0.15861179673934123,0.12219023228682807,0.01990095956174233,0.4017216939504176,littérature jeunesse,False
1926_Crevel-René_La-mort-difficile,mémoires et autobiographie,0.11081695229872277,0.01628827941896472,0.26256302685178623,0.36637796670740397,0.24395377472312255,mémoires et autobiographie,True
1882_Richebourg-Emile_Jean-Loup,policier,0.019676288130458238,0.8805551575897372,0.08761936084297021,0.009061637582213442,0.0030875558546209435,roman d'aventures,False
1940_Delly_Le-drame-de-l'étang-aux-biches,roman sentimental,0.08011532269042664,0.012450783448548615,0.016989906594565108,0.007792388726659586,0.8826515985398,roman sentimental,True
1953_Delly_Le-repaire-des-fauves,roman sentimental,0.08574314323111823,0.33778670312049935,0.06658796771512572,0.007768777852038029,0.5021134080812186,roman d'aventures,False
1955_Delly_Le-roi-aux-yeux-de-reve,roman sentimental,0.9409645634348699,0.0008112276591627707,0.002440489496269768,0.0008663652175149366,0.054917354192182605,littérature jeunesse,False
1926_Delly_La-vengeance-de-Ralph,roman sentimental,0.00577360577904566,0.0012338667321103018,0.0013978305979688399,0.0003153786174242887,0.9912793182734508,roman sentimental,True
1908_Delly_L'exilee,roman sentimental,0.08366071823726941,0.010590974350815503,0.00573389059669521,0.0008027239748013257,0.8992116928404186,roman sentimental,True
1912_Delly_Fleurs-du-foyer-fleurs-du-cloitre,roman sentimental,0.22966341770148738,0.005135200068948753,0.0093485082722832,0.001675850677019967,0.7541770232802607,littérature jeunesse,False
1991_Vargas-Fred_L-homme-aux-cercles-bleus,policier,0.021687891115923823,0.015933299408313114,0.7460773927613433,0.011803465583367978,0.20449795113105199,policier,True
1971_Tournier-Michel_Vendredi-ou-la-vie-sauvage,littérature jeunesse,0.404588811174695,0.5273763987556709,0.05848515954179821,0.004691594375068715,0.004858036152767379,roman d'aventures,False
1946_Delly_Sainte-Nitouche,roman sentimental,0.9392648511554417,0.0036349668125309556,0.007114321096980559,0.0006194943190504774,0.04936636661599633,littérature jeunesse,False
1943_Delly_Anita,roman sentimental,0.2659086978403524,0.007277950504095115,0.009445606792940407,0.003970567585065906,0.7133971772775464,littérature jeunesse,False
1954_Delly_Un-amour-de-prince,roman sentimental,0.10183372121796198,0.0016439777457541314,0.005277106532757052,0.021519598468926666,0.8697255960346003,roman sentimental,True
1956_Delly_La-maison-dans-la-foret,roman sentimental,0.9283246826793592,0.01483021369861871,0.028250793219222137,0.004542081685215825,0.02405222871758444,littérature jeunesse,False
1990_Perec-Georges_Je-suis-ne,mémoires et autobiographie,0.1422730099997377,0.006603168304156815,0.20554927945955953,0.6365765049483924,0.008998037288153498,mémoires et autobiographie,True
1981_Delly_L'heritage-de-Cendrillon,roman sentimental,0.041537501890752435,0.009605856402850723,0.012234038405839158,0.0009800418619975066,0.9356425614385601,roman sentimental,True
1978_Perec-Georges_Je-me-souviens,mémoires et autobiographie,0.014516421680312978,0.0032563094202067333,0.009481428455870328,0.9717190957566857,0.0010267446869244995,mémoires et autobiographie,True
1967_Tournier-Michel_Vendredi-ou-les-limbes-du-Pacifique,roman d'aventures,0.18685596546174213,0.6867597062917988,0.07922524390607452,0.02348760318789762,0.02367148115248701,roman d'aventures,True
1984_Delly_Des-plaintes-dans-la-nuit,roman sentimental,0.10686092654192422,0.06318152144463277,0.024773599265597003,0.0026076751105850796,0.802576277637261,roman sentimental,True
1924_Istrati-Panait_Les-recits-d-Adrien-Zograffi_II,roman d'aventures,0.7593535338294222,0.11298428111202345,0.07125238322113077,0.03379410184850136,0.022615699988922242,littérature jeunesse,False
1961_Delly_Le-roi-des-Andes,roman d'aventures,0.12503569186409402,0.21477370489213202,0.08690625288701669,0.005016752812177821,0.5682675975445798,roman d'aventures,True
1926_Delly_L'infidele,roman sentimental,0.3872496384954296,0.0022716060252640923,0.007857471474775038,0.00509755392813297,0.5975237300763986,littérature jeunesse,False
1921_Delly_L'ondine-de-Capdeuilles,roman sentimental,0.10826634668543898,0.0012274849615760714,0.0024238821044060602,0.0012261721570516679,0.8868561140915274,roman sentimental,True
1929_Delly_Une-misere-doree,roman sentimental,0.3284503390284771,0.17296826803121,0.06387403671219667,0.004778271209407756,0.42992908501870875,littérature jeunesse,False
1883_Montagne-Edouard_Le-Batard-de-Ravaillac,roman d'aventures,0.014149378491140977,0.9139445805241113,0.06408732630927565,0.0016621879405697895,0.006156526734902181,roman d'aventures,True
1954_Delly_L'heritier-des-ducs-de-Sailles,roman sentimental,0.7584391512619217,0.016537358190036197,0.020122489864367005,0.0028641623855820844,0.20203683829809263,littérature jeunesse,False
1956_Delly_Annonciade,roman sentimental,0.029881520125369196,0.004130833705014235,0.008527297427811205,0.004140654524725837,0.9533196942170796,roman sentimental,True
1954_Cohen-Albert_Le-livre-de-ma-mere,mémoires et autobiographie,0.3521248394014088,0.0022197050524616394,0.057642473960594943,0.5144010228588766,0.07361195872665813,mémoires et autobiographie,True
1923_Delly_La-chatte-blanche,roman sentimental,0.03124564707991352,0.008580055871073886,0.009740209177162552,0.0023433266798911358,0.9480907611919591,roman sentimental,True
1926_Delly_Elfrida-Norsten-le-secret-de-la-sarrasine,roman sentimental,0.02370787025658479,0.01638532987836147,0.034376953509155234,0.0023102229420845256,0.9232196234138138,roman sentimental,True
1874_Witt-Henriette-de_Une-soeur,littérature jeunesse,0.9594455239187004,0.003454646414463892,0.008671020550598783,0.0023768839609148652,0.026051925155322092,littérature jeunesse,True
1968_Dhotel-Andre_L-Enfant-qui-disait-n-importe-quoi,littérature jeunesse,0.6660725912313877,0.12367928514368909,0.1196692268939373,0.01056511872655649,0.0800137780044293,littérature jeunesse,True
1910_Audoux-Marguerite_Marie-Claire,mémoires et autobiographie,0.9565827677030005,0.0017331496029015631,0.0066239783071399974,0.030265563234141785,0.004794541152816004,littérature jeunesse,False
2013_Thiery-Danielle_La-petite-fille-de-Marie-Gare,mémoires et autobiographie,0.007424582727582066,0.050223195854613975,0.28722956526882715,0.6472730274509763,0.00784962869800055,mémoires et autobiographie,True
1958_Delly_Lysis,roman sentimental,0.06220145566603139,0.0007826601473744767,0.0013846453143148377,0.0011933444599528113,0.9344378944123267,roman sentimental,True
1930_Delly_Gille-de-Cesbres,roman sentimental,0.04005361431912387,0.0018086630374058528,0.002656815142536355,0.0008042560440531466,0.9546766514568806,roman sentimental,True
1955_Delly_Ourida,roman sentimental,0.07311179501972767,0.006672979811090491,0.019546417157428976,0.002489596451022458,0.8981792115607304,roman sentimental,True
1865_Gautier-Theophile_La-belle-Jenny,roman d'aventures,0.03595008620419712,0.9290781253544828,0.03089847934914856,0.0020205760301482737,0.0020527330620232526,roman d'aventures,True
1962_Delly_Fille-de-chouans,roman sentimental,0.11479162161657705,0.004538903038364458,0.011271765400317135,0.0019172830520494029,0.8674804268926918,roman sentimental,True
1928_Delly_Cœurs-ennemis-Laquelle,roman sentimental,0.18517813236913994,0.011510797818135812,0.013826422705426372,0.006069163879520553,0.7834154832277774,littérature jeunesse,False
1881_Martignat-Mlle-de_Ginette,littérature jeunesse,0.7969615347817895,0.0858988188900582,0.03285319507857596,0.007740821468516238,0.07654562978105987,littérature jeunesse,True
1913_Delly_Dans-l'ombre-du-mystere,roman sentimental,0.09362644221913122,0.0026231340354221978,0.008132082403008301,0.021894269950844963,0.8737240713915931,roman sentimental,True
1935_Delly_Un-marquis-de-Carabas,roman sentimental,0.11366731513629312,0.0023434908121154584,0.014624999476099174,0.001732657827741181,0.8676315367477511,roman sentimental,True
1919_Delly_Magali,roman sentimental,0.08079819647716345,0.009317296036215958,0.005838011632002305,0.0014861512495327744,0.9025603446050855,roman sentimental,True
1874_Beaugrand-Honore_Anita-souvenirs-d-un-contre-guerillas,roman d'aventures,0.2182300469312811,0.017888535350947275,0.035521864258769464,0.7249576410826517,0.0034019123763505766,mémoires et autobiographie,False
2008_Grange-Jean-Christophe_Miserere,policier,0.010160260103311973,0.28433828971599323,0.6304254582150083,0.026411352930459056,0.04866463903522719,policier,True
1907_Mael-Pierre_Le-Forban-noir,littérature jeunesse,0.04621463284719655,0.9021987157531282,0.041370281334574925,0.007848591046439918,0.002367779018660086,roman d'aventures,False
2009_Beigbeder-Frederic_Un-roman-français,mémoires et autobiographie,0.00345359583573094,0.0008412590578872745,0.020414890658791356,0.9729179496818205,0.0023723047657699674,mémoires et autobiographie,True
1884_Ferry-Gabriel_Le-coureur-des-bois-ou-les-chercheurs-d'or_1,roman d'aventures,0.015843765388929832,0.9464235203815882,0.031070847862507283,0.0038891264995396173,0.00277273986743511,roman d'aventures,True
1960_Gary-Romain_La-promesse-de-l-aube,mémoires et autobiographie,0.02637131320536941,0.3797981999915919,0.3076309171750563,0.2562853561265859,0.02991421350139679,roman d'aventures,False
2014_Rouaud-Jean_Un-peu-la-guerre,mémoires et autobiographie,0.002482263618224499,0.00037218101280295625,0.002578250930860446,0.9939377368721105,0.0006295675660016096,mémoires et autobiographie,True
1958_Pagnol-Marcel_Le-Chateau-de-ma-mere,littérature jeunesse,0.3561311240935934,0.16033809335045396,0.12757381606439352,0.33193299925165,0.024023967239908465,mémoires et autobiographie,False
1897_Lesueur-Daniel_Le-mariage-de-Gabrielle,roman sentimental,0.48201829854675776,0.341313411911174,0.07177195818307093,0.024326610494046937,0.08056972086495068,littérature jeunesse,False
1994_Bove-Emmanuel_Memoires-d-un-homme-singulier,mémoires et autobiographie,0.03100975639267797,0.004525818640804111,0.07311365819918118,0.8031168172364535,0.08823394953088329,mémoires et autobiographie,True
2015_Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien,mémoires et autobiographie,0.002615063512162294,0.0023003459453145338,0.02135417377530771,0.9724275010875726,0.0013029156796428472,mémoires et autobiographie,True
1926_Zevaco-Michel_La-Fin-de-Pardaillan,roman d'aventures,0.024951574257974004,0.7285556300064241,0.20577298020788837,0.004428729029691997,0.03629108649802155,roman d'aventures,True
2008_Ernaux-Annie_Les-annees,mémoires et autobiographie,0.005109984492321667,0.0012342961390162824,0.016049100069004608,0.9764274811916204,0.001179138108037093,mémoires et autobiographie,True
1931_Simenon-Georges_La-tete-d-un-homme,policier,0.012983819875476395,0.008801181649562652,0.9589853346616003,0.011255410779583183,0.007974253033777733,policier,True
1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues,littérature jeunesse,0.6807154301490413,0.10061673384643328,0.015991028647255906,0.06943136559842587,0.1332454417588436,littérature jeunesse,True
1964_Simenon-Georges_Maigret-et-le-fantome,policier,0.06680884630365844,0.014835458706657118,0.6662814099213603,0.15491035982683632,0.09716392524148802,policier,True
1954_Simenon-Georges_Maigret-chez-le-ministre,policier,0.037374236572075836,0.0184873050579832,0.8060921167827828,0.022118884850257245,0.11592745673690125,policier,True
1930_Simenon-Georges_Pietr-le-Letton,policier,0.012491164351406991,0.01752012135670368,0.9526759107932163,0.009134542819590781,0.008178260679082196,policier,True
1875_Stolz-Madame-de_Valentine,mémoires et autobiographie,0.33290480627276414,0.016919498783620774,0.012047463007553195,0.5550243943257197,0.0831038376103422,mémoires et autobiographie,True
1977_Ernaux-Annie_Ce-qu-ils-disent-ou-rien,mémoires et autobiographie,0.0907831391963265,0.000984191500140307,0.09911349945184263,0.7376246091410222,0.07149456071066845,mémoires et autobiographie,True
1897_Vanderem-Fernand_Les-Deux-Rives-Roman,roman sentimental,0.13738468688939307,0.36096038682643017,0.3943441767709881,0.028643842717754487,0.07866690679543414,roman d'aventures,False
1867_Pressense-Elise-de_Deux-ans-au-lycee,littérature jeunesse,0.758725503566146,0.014731391156718524,0.008193078577448032,0.004454672219198877,0.21389535448048858,littérature jeunesse,True
1970_Simenon-Georges_La-folle-de-Maigret,policier,0.04425067577104598,0.012537107637260823,0.8043670659176735,0.023254571844147413,0.11559057882987243,policier,True
1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart,littérature jeunesse,0.839806122805799,0.13024888497166517,0.01496619118254649,0.008590605646985912,0.006388195393003549,littérature jeunesse,True
1964_Simenon-Georges_La-patience-de-Maigret,policier,0.025184347990127896,0.008523968914373702,0.8180573682311623,0.04189495656797724,0.10633935829635921,policier,True
1885_Amero-Constant_Le-tour-de-France-d-un-petit-Parisien,littérature jeunesse,0.029589496436542337,0.8014836687256225,0.12622269074515002,0.03662066346860563,0.006083480624079714,roman d'aventures,False
1874_Stolz-Madame-de_Les-Poches-de-mon-oncle,littérature jeunesse,0.6430103232427195,0.006007642701499904,0.018060518432676496,0.09420601998999917,0.23871549563310493,littérature jeunesse,True
1934_Simenon-Georges_Maigret,policier,0.02458162454651377,0.012854754376801189,0.934158592313464,0.004182119648822159,0.024222909114399355,policier,True
1976_San-Antonio_Concerto-pour-porte-jarrelle,policier,0.024355920792094907,0.04480418294821341,0.1550596941403803,0.7574471195725585,0.01833308254675243,mémoires et autobiographie,False
1910_Ivoi-Paul-d-_Millionnaire-malgre-lui_tome-1,roman d'aventures,0.14882028816830484,0.5497514278965946,0.24756605568967946,0.015117169516358216,0.038745058729062816,roman d'aventures,True
1957_Celine-Louis-Ferdinand_D-un-chateau-L-autre,mémoires et autobiographie,0.04032081602170398,0.08080153991278631,0.49029134543503866,0.37300691036775246,0.015579388262718331,mémoires et autobiographie,True
1950_Simenon-Georges_L-amie-de-madame-Maigret,policier,0.04371432776216377,0.014961774731578809,0.8459899283261939,0.06465647790077732,0.03067749127928631,policier,True
1932_Simenon-Georges_Le-Fou-de-Bergerac,policier,0.3199977183268253,0.07479985372305978,0.5055347732753961,0.02040544473317744,0.07926220994154144,policier,True
1857_About-Edmond_Le-Roi-des-montagnes,roman d'aventures,0.23215519087727218,0.5743821628968193,0.08264668590321132,0.10247127778562161,0.008344682537075845,roman d'aventures,True
