index,metadata,proba_jeunesse,proba_aventures,proba_policier,proba_autobio,proba_sentiment,prediction,accord
1883_Montagne-Edouard_Le-Batard-de-Ravaillac,roman d'aventures,0.004429536293046674,0.9569436824258288,0.028813578522008932,0.001468932411188541,0.008344270347927365,roman d'aventures,True
1960_Delly_La-colombe-de-Rudsay-Manor,roman sentimental,0.796776109743732,0.027888032161069408,0.01001840769122981,0.004784874725410116,0.1605325756785582,littérature jeunesse,False
1984_Delly_Des-plaintes-dans-la-nuit,roman sentimental,0.2006226993778396,0.1976935390485927,0.09480274035923777,0.00874021686893728,0.49814080434539276,littérature jeunesse,False
1945_Delly_La-maison-des-rossignols,roman sentimental,0.15157115376639876,0.03283378247348672,0.04221545306409079,0.0057669381705708865,0.7676126725254528,roman sentimental,True
1926_Delly_La-vengeance-de-Ralph,roman sentimental,0.028620159792344307,0.0054543603638193515,0.004469261901704341,0.0012023841363281672,0.9602538338058033,roman sentimental,True
1925_Delly_Les-ombres,roman sentimental,0.22248065032401024,0.0020680940070139844,0.0032823695167770784,0.00496976317261436,0.7671991229795844,roman sentimental,True
1873_Sannois-Comtesse-de_Les-Soirees-a-la-maison,littérature jeunesse,0.9523118863046499,0.016231246338481116,0.0038808683123641363,0.025440082257880563,0.0021359167866243788,littérature jeunesse,True
1923_Delly_Dans-les-ruines,roman sentimental,0.09079552637074531,0.06484269101974965,0.035242562886103036,0.01274825361802231,0.7963709661053796,roman sentimental,True
1954_Delly_L'orgueil-dompte,roman sentimental,0.27083660008511234,0.06108602332734825,0.05322488628186023,0.008060681066174686,0.6067918092395043,littérature jeunesse,False
1952_Delly_La-porte-scellee,roman sentimental,0.13146511173540093,0.0031208685751131487,0.010826447006281763,0.015884473183838378,0.8387030994993658,roman sentimental,True
1937_Delly_Les-heures-de-la-vie,roman sentimental,0.1506293333641413,0.004152033938874142,0.013253982453225838,0.011946187886270476,0.8200184623574882,roman sentimental,True
1917_Delly_La-petite-chanoinesse,roman sentimental,0.07007982626639808,0.005784384555615087,0.010564411222715515,0.006233856713155358,0.9073375212421164,roman sentimental,True
2008_Grange-Jean-Christophe_Miserere,policier,0.009636485193112537,0.07042179296468176,0.7673244637907023,0.012884759169734465,0.1397324988817689,policier,True
1926_Crevel-René_La-mort-difficile,mémoires et autobiographie,0.06582850807213127,0.02687721752322084,0.21224546845474684,0.6214938167613323,0.07355498918856881,mémoires et autobiographie,True
1951_Delly_Les-solitaires-de-Myols,roman sentimental,0.15479678276596145,0.036102357064852215,0.0062672445331131855,0.003742995531344515,0.7990906201047288,roman sentimental,True
1877_Gayet-de-Cesena-Amedee_Le-Chapelet-d-amour,roman d'aventures,0.13344371498342703,0.7883172011047154,0.04193193111299948,0.014025029372360609,0.02228212342649728,roman d'aventures,True
1966_Delly_La-lampe-ardente,roman sentimental,0.047383147546374925,0.012232926727809349,0.02621870981846532,0.006998413459595022,0.9071668024477555,roman sentimental,True
1929_Delly_Une-misere-doree,roman sentimental,0.4387249605007178,0.12782619712354806,0.0189601452530216,0.005525559633820582,0.4089631374888921,littérature jeunesse,False
1910_Delly_Esclave-ou-reine,roman sentimental,0.19338996660776187,0.017711495735884753,0.019446247039326712,0.005300257431543946,0.7641520331854827,roman sentimental,True
1990_Tournier-Michel_Sept-contes,littérature jeunesse,0.34325539529800847,0.003693916142159144,0.03218970964917883,0.6096109553675786,0.01125002354307525,mémoires et autobiographie,False
1882_Richebourg-Emile_Jean-Loup,policier,0.033792074639656396,0.8006555588937864,0.15406684800481144,0.0053381861728301425,0.006147332288915974,roman d'aventures,False
1966_Delly_Une-mesalliance,roman sentimental,0.22796081771783608,0.004054273637547985,0.004771922934519717,0.005053555353097667,0.7581594303569987,roman sentimental,True
1910_Audoux-Marguerite_Marie-Claire,mémoires et autobiographie,0.9014192072070695,0.006534095736355773,0.0052995204772456495,0.08194467393119315,0.004802502648135799,littérature jeunesse,False
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,littérature jeunesse,0.06438905854915147,0.7168729967088182,0.17519834147257868,0.0302388706851509,0.0133007325843007,roman d'aventures,False
1955_Dhotel-Andre_Le-pays-ou-l-on-n-arrive-jamais,littérature jeunesse,0.25426604900137356,0.38902240946208283,0.3134309061156481,0.01590275704540954,0.027377878375485987,roman d'aventures,False
1950_Delly_L'enfant-mysterieuse,roman sentimental,0.24476718084417276,0.10187574182224347,0.14309492491197798,0.01237064862004847,0.4978915038015573,policier,False
1959_Delly_L'illusion-orgueilleuse-suivi-de-La-voie-divine,roman sentimental,0.23135457797652487,0.008735775808936095,0.007095971147515831,0.014460323321392384,0.7383533517456307,roman sentimental,True
1865_Gautier-Theophile_La-belle-Jenny,roman d'aventures,0.010310172136703048,0.9635979662578291,0.024329412197651633,0.0009520458631628225,0.0008104035446529986,roman d'aventures,True
1954_Cohen-Albert_Le-livre-de-ma-mere,mémoires et autobiographie,0.05143312787539573,0.0005173886446154505,0.006019457959640317,0.9239024467000637,0.018127578820284578,mémoires et autobiographie,True
1931_Delly_Le-candelabre-du-temple,roman sentimental,0.09834247457294325,0.020696683960605547,0.012018599592064175,0.003235751622641036,0.8657064902517462,roman sentimental,True
2006_Vargas-Fred_Dans-les-bois-eternels,policier,0.019393169370965916,0.1256206091828562,0.7926314113812923,0.015003671883930899,0.04735113818095461,policier,True
2002_Djian-Philippe_Ça-c-est-un-baiser,policier,0.016768737441541268,0.004836470053154757,0.6169497564813837,0.3164112152373728,0.04503382078654739,policier,True
1921_Delly_L'ondine-de-Capdeuilles,roman sentimental,0.19965941361891526,0.00541138575077879,0.00461312655567789,0.005637978190543296,0.7846780958840849,roman sentimental,True
1922_Delly_Le-fruit-mur,roman sentimental,0.08302897077649982,0.007207107021706892,0.004800368126823655,0.014732540099380112,0.8902310139755891,roman sentimental,True
1943_Delly_Anita,roman sentimental,0.4064754413122747,0.04409261848238325,0.02000923872844576,0.010882434268660712,0.5185402672082359,littérature jeunesse,False
1952_Delly_Le-chant-de-la-misere,roman sentimental,0.6635808975529086,0.006289387254930783,0.012290979089271969,0.08191617586917253,0.23592256023371586,littérature jeunesse,False
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,littérature jeunesse,0.46954747943357306,0.4093315816789614,0.04163731897449908,0.07677363471634037,0.002709985196626079,littérature jeunesse,True
1946_Delly_Sainte-Nitouche,roman sentimental,0.9064625414357882,0.002060638870015854,0.003951002694656386,0.0026316503147478442,0.0848941666847918,littérature jeunesse,False
1950_Delly_Folie-de-sages,roman sentimental,0.4515797447536451,0.004065547108097985,0.007912012937591546,0.00684925477283748,0.5295934404278279,littérature jeunesse,False
1951_Delly_Reinette,roman sentimental,0.37500345745337277,0.0015994012453728174,0.0024459080230466094,0.00410134755456329,0.6168498857236446,littérature jeunesse,False
1881_Martignat-Mlle-de_Ginette,littérature jeunesse,0.9172366735249621,0.03666417926047435,0.008348343977107701,0.005383024797112395,0.03236777844034327,littérature jeunesse,True
1951_Delly_Sous-l'œil-des-brahmes,roman sentimental,0.12301620195319425,0.444076060580804,0.2088505327168403,0.007703733544438648,0.21635347120472265,roman d'aventures,False
1961_Delly_Le-roi-des-Andes,roman d'aventures,0.09483448995038517,0.1925041991039067,0.06534916505007553,0.006099709136310528,0.6412124367593222,roman sentimental,False
1984_Des-Forets-Rene-Louis_Un-malade-en-foret,mémoires et autobiographie,0.5711073079074707,0.04380610549074418,0.1950695747514982,0.041365893726814706,0.14865111812347231,littérature jeunesse,False
1926_Delly_Le-secret-de-la-Luzette,roman sentimental,0.6476220602313533,0.007841462697839148,0.010278685830151292,0.09977317264382132,0.2344846185968352,littérature jeunesse,False
1913_Delly_Entre-deux-ames,roman sentimental,0.05368521801389157,0.00720974388434718,0.005799350092233483,0.001232842277297784,0.9320728457322304,roman sentimental,True
1953_Delly_Le-repaire-des-fauves,roman sentimental,0.07117681922705482,0.4739793635601825,0.06363613075895658,0.009085792837532254,0.38212189361627386,roman d'aventures,False
1954_Delly_Aelys-aux-cheveux-d'or,roman sentimental,0.3213778361032049,0.06607753217883028,0.03205084464591552,0.01178364194458637,0.568710145127463,littérature jeunesse,False
1935_Delly_Un-marquis-de-Carabas,roman sentimental,0.20349125213722052,0.008403885614176926,0.020567874711458434,0.006335278964970394,0.761201708572174,roman sentimental,True
1893_Marie-Delorme_Les-Filles-du-clown,littérature jeunesse,0.9687434908697043,0.01933043844913957,0.0030311353506628233,0.0009719851575490917,0.007922950172944417,littérature jeunesse,True
1874_Witt-Henriette-de_Une-soeur,littérature jeunesse,0.8965862301292777,0.006873017781700342,0.0063316378347567925,0.004404760106438788,0.08580435414782628,littérature jeunesse,True
1908_Delly_L'exilee,roman sentimental,0.27149437042318886,0.09925079450769961,0.01398587722127933,0.005640718579211555,0.6096282392686205,littérature jeunesse,False
1905_Delly_L'etincelle,roman sentimental,0.24028568232933262,0.007017364127341682,0.0033844732393307816,0.007641363186916762,0.7416711171170786,roman sentimental,True
1991_Vargas-Fred_L-homme-aux-cercles-bleus,policier,0.019028303935701638,0.006519367404409193,0.6644277702062563,0.01337677524489783,0.2966477832087352,policier,True
1954_Delly_Un-amour-de-prince,roman sentimental,0.17027591346894763,0.005923318302390009,0.014054632220350582,0.06950031322312566,0.7402458227851865,roman sentimental,True
2004_Grange-Jean-Christophe_La-Ligne-noire,policier,0.008260084646553678,0.08659060425324282,0.7992939739699636,0.013696490006496802,0.09215884712374327,policier,True
1884_Racot-Adolphe-Pradel-Georges_Le-Diamant-rouge,roman d'aventures,0.004387475495982186,0.9330293158054901,0.06002847747010581,0.00072986609386166,0.0018248651345602511,roman d'aventures,True
1956_Delly_La-biche-au-bois,roman sentimental,0.08319357981083185,0.08525719778188376,0.0972438856888802,0.010902726232720135,0.723402610485684,roman sentimental,True
1874_Beaugrand-Honore_Anita-souvenirs-d-un-contre-guerillas,roman d'aventures,0.4744699826408564,0.026939998870480895,0.041369697387001914,0.4532099818491656,0.004010339252495236,mémoires et autobiographie,False
1950_Delly_Le-violon-du-tzigane,roman sentimental,0.6757493146045062,0.028527950890265392,0.01430018792910812,0.010821745784935456,0.27060080079118476,littérature jeunesse,False
1926_Delly_Elfrida-Norsten-le-secret-de-la-sarrasine,roman sentimental,0.038589323280768445,0.08169522659419898,0.08095805110579758,0.0045710540182798175,0.7941863450009553,roman sentimental,True
1953_Delly_Gwen-princesse-d'Orient,roman sentimental,0.19424058152050394,0.28094599923459007,0.08735674100364027,0.011161950609175497,0.42629472763209014,roman d'aventures,False
1912_Delly_Fleurs-du-foyer-fleurs-du-cloitre,roman sentimental,0.16692295459294276,0.009818202781054072,0.006869455868463639,0.005946089275204483,0.8104432974823351,roman sentimental,True
1946_Delly_Les-deux-crimes-de-Thecle,roman sentimental,0.20387738517521622,0.015584386184248886,0.07941257411341995,0.033617207037865963,0.667508447489249,roman sentimental,True
1905_Farrere-Claude_Les-civilises,roman d'aventures,0.09767373147515962,0.6574290376392639,0.14423011813943815,0.013481563478390716,0.08718554926774724,roman d'aventures,True
1960_Delly_Les-deux-fraternites,roman sentimental,0.21555430062650774,0.008070948908059986,0.019149548004368418,0.002733022732026104,0.7544921797290379,roman sentimental,True
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,littérature jeunesse,0.5800455350941675,0.11908089242456348,0.06870852332026213,0.2045244708646595,0.02764057829634721,littérature jeunesse,True
1918_Delly_Le-secret-du-Kou-Kou-Noor,roman sentimental,0.09985440450125305,0.278285443243663,0.1380794789179308,0.01122038641098558,0.4725602869261677,roman d'aventures,False
1935_Delly_Contes,roman sentimental,0.9452383932671339,0.01506543648547563,0.023324858752278556,0.013435379137010754,0.0029359323581008077,littérature jeunesse,False
1960_Delly_Le-sceau-de-Satan,roman sentimental,0.47817716176477365,0.01276045631162679,0.10099073397468827,0.09557165275098609,0.31249999519792526,littérature jeunesse,False
1924_Istrati-Panait_Les-recits-d-Adrien-Zograffi_II,roman d'aventures,0.7546271161598547,0.13852373023690745,0.04320933252918173,0.04057962575049236,0.023060195323563848,littérature jeunesse,False
1939_Leiris-Michel_L-Age-d-homme,mémoires et autobiographie,0.0011821684068663895,0.00029476362177339457,0.0010205085925331326,0.9965505655933088,0.0009519937855186663,mémoires et autobiographie,True
1958_Delly_Lysis,roman sentimental,0.12040841969878668,0.0036345226744444155,0.0029907688442929415,0.0066069647726689105,0.8663593240098071,roman sentimental,True
1956_Malet-Leo_Corrida-aux-Champs-Elysees,policier,0.00605978873194939,0.014129103666628864,0.7265118453011008,0.025903830472988155,0.22739543182733274,policier,True
1907_Mael-Pierre_Le-Forban-noir,littérature jeunesse,0.0678611548180042,0.8968966103192122,0.023981103452555014,0.006631944459165371,0.004629186951063179,roman d'aventures,False
1951_Delly_Le-rubis-de-l'emir,roman sentimental,0.25294803224506734,0.011758235132663877,0.18440173164249843,0.006240805287363194,0.544651195692407,policier,False
1946_Delly_Les-hiboux-des-roches-rouges,roman sentimental,0.22595951621315508,0.04841923120504201,0.01177197014178352,0.003423967134332012,0.7104253153056871,roman sentimental,True
1952_Delly_L'orpheline-de-Ti-Carrec,roman sentimental,0.42167589507880554,0.13288672582991057,0.09526156343753188,0.019993573984761863,0.3301822416689901,littérature jeunesse,False
1880_Martignat-Mlle-de_L-Oncle-Boni,littérature jeunesse,0.8364472308208307,0.06701215289883079,0.02246261950795584,0.0057639661588565925,0.06831403061352585,littérature jeunesse,True
1924_Delly_Le-roi-de-Kidji-le-secret-de-la-sarrasine,roman sentimental,0.17842041126887148,0.343717254975132,0.15485668120171592,0.007796520125497229,0.3152091324287836,roman d'aventures,False
1931_Simenon-Georges_Monsieur-Gallet-decede,policier,0.07472776781383207,0.032932947258842826,0.8146954120282464,0.043093228290861846,0.03455064460821733,policier,True
1897_Boylesve-Rene_Sainte-Marie-des-Fleurs,mémoires et autobiographie,0.14481840314024025,0.19940424802777884,0.12606145804237467,0.2381886566808383,0.29152723410876813,mémoires et autobiographie,True
1943_Simenon-Georges_Les-dossiers-de-l-Agence-O,policier,0.01196519717029599,0.05873216783410141,0.8966177292888776,0.01527963641219174,0.0174052692945331,policier,True
1958_Simenon-Georges_Les-scrupules-de-Maigret,policier,0.006015246032252403,0.003978325058636901,0.9367889545552929,0.003930723846648095,0.049286750507169956,policier,True
1960_Simenon-Georges_Maigret-et-les-vieillards,policier,0.058111278363417146,0.017290416119039725,0.7734858965239831,0.06532239354202156,0.085790015451538,policier,True
1843_Doutre-Joseph_Les-fiances-de-1812,roman d'aventures,0.1455793171841276,0.7345157249099388,0.04765652797362085,0.05636492450228722,0.01588350543002596,roman d'aventures,True
1938_Simenon-Georges_Ceux-du-Grand-Cafe,policier,0.6050126683186339,0.01917810757211409,0.24422895509841858,0.05842695504421004,0.07315331396662351,littérature jeunesse,False
1932_Simenon-Georges_Le-Fou-de-Bergerac,policier,0.10297352962887775,0.04533773256720328,0.7540445119059316,0.03254492944253815,0.0650992964554494,policier,True
1947_Simenon-Georges_La-pipe-de-Maigret,policier,0.019996068560852894,0.011895501256923761,0.9177628618270111,0.011325091191509663,0.03902047716370323,policier,True
1898_Boylesve-Rene_Le-parfum-des-iles-Borromees,roman sentimental,0.3288964849651928,0.3625608240836227,0.048790162786292904,0.057109739405930886,0.20264278875896072,roman d'aventures,False
1906_Mistral-Frederic_Mes-origines,mémoires et autobiographie,0.16398851270383377,0.025211090002958677,0.006459580070380142,0.7984032863738451,0.00593753084898206,mémoires et autobiographie,True
1960_Pagnol-Marcel_Le-Temps-des-Secrets,littérature jeunesse,0.2649420980130667,0.07002120615541628,0.08366351432677661,0.5456383761598859,0.035734805344854646,mémoires et autobiographie,False
1960_Gary-Romain_La-promesse-de-l-aube,mémoires et autobiographie,0.030317905824576975,0.111419089712228,0.4488290756208879,0.3555767725694721,0.053857156272835084,mémoires et autobiographie,True
1913_Zevaco-Michel_Pardaillan-et-Fausta,roman d'aventures,0.008020239395966598,0.8459710516358141,0.11680978890309131,0.003183654069854809,0.026015265995273103,roman d'aventures,True
1931_Simenon-Georges_La-tete-d-un-homme,policier,0.003831584034466444,0.009317166153721553,0.9760857068991392,0.007036099322969481,0.0037294435897034166,policier,True
1886_Mahalin-Paul_La-filleule-de-Lagardere_Tome-2-L-heritiere,roman d'aventures,0.23031948693197815,0.6095510075052535,0.11208033060011707,0.024247340351666598,0.02380183461098461,roman d'aventures,True
1880_Fleuriot-Zenaide_Tranquille-et-Tourbillon,littérature jeunesse,0.5639345956199827,0.05760433116153397,0.009468792395245455,0.0074176655360945086,0.3615746152871436,littérature jeunesse,True
1902_Laurie-Andre_Memoires-d-un-collegien-russe,littérature jeunesse,0.4611127714494821,0.1238167414178396,0.07796311597335738,0.3004144629280635,0.036692908231257135,littérature jeunesse,True
1909_Ivoi-Paul-d-_L-Espion-X-323_Volume-II-Le-Canon-du-sommeil,roman d'aventures,0.04467173260663699,0.30397287835681835,0.25371375956665837,0.07185166971753391,0.3257899597523523,roman d'aventures,True
1949_Simenon-Georges_Mon-ami-Maigret,policier,0.11322889223746886,0.1094971696116535,0.7105587398686026,0.03498749564866607,0.03172770263360915,policier,True
1944_Simenon-Georges_Signe-Picpus,policier,0.008173788710775898,0.01477796329862536,0.8127801014734516,0.15741619561317552,0.006851950903971705,policier,True
2006_Nimier-Marie_La-Reine-du-silence,mémoires et autobiographie,0.009741062921103527,0.000731208935368107,0.059185055083601945,0.915218380531476,0.015124292528450635,mémoires et autobiographie,True
1897_Vanderem-Fernand_Les-Deux-Rives-Roman,roman sentimental,0.14330909024726715,0.2477792290593187,0.3613787944247863,0.022340254565925144,0.22519263170270262,policier,False
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu,roman d'aventures,0.12349328611980051,0.8009664934405126,0.054319516073789174,0.004794901353731274,0.016425803012166323,roman d'aventures,True
1972_Simenon-Georges_Maigret-et-Monsieur-Charles,policier,0.029489019118629042,0.016842352823529277,0.8569566755484654,0.019117173612406422,0.0775947788969702,policier,True
1981_Ernaux-Annie_La-femme-gelee,mémoires et autobiographie,0.011597728913246603,0.0027025364827510524,0.031441268549529555,0.9497590159287084,0.004499450125764578,mémoires et autobiographie,True
1895_Ivoi-Paul-d-_Le-Sergent-Simplet-a-travers-les-colonies-françaises,roman d'aventures,0.008308713527275385,0.9281421656404518,0.05596034139374908,0.0006848847172274589,0.006903894721295977,roman d'aventures,True
1858_Pressense-Elise-de_Rosa,littérature jeunesse,0.833854053954109,0.05089042822514124,0.004178659311256649,0.001978344576496013,0.10909851393299701,littérature jeunesse,True
1943_Saint-Exupery-Antoine-de_Le-petit-prince,littérature jeunesse,0.627241356327216,0.07472181641719296,0.06168510932292723,0.17690115753811592,0.059450560394547984,littérature jeunesse,True
1993_Rouaud-Jean_Des-hommes-illustres,mémoires et autobiographie,0.19934534475940535,0.011488021468592225,0.06610207651086475,0.6925489394032992,0.030515617857838535,mémoires et autobiographie,True
1914_Zevaco-Michel_La-Reine-Sanglante,roman d'aventures,0.016155196807814864,0.8632688901613845,0.11165026396956099,0.004345913808358421,0.004579735252881487,roman d'aventures,True
1955_Simenon-Georges_Maigret-et-le-corps-sans-tete,policier,0.007203489668348948,0.006990650460691178,0.9774705799013571,0.0043109286384765575,0.0040243513311262495,policier,True
